text,dataset,label
@schwarzferd @SalvadorAlianza @radioamericahn Si tu no eres hondureño porque no quedas con la puta trompa callada,ibereval,0
¿De qué murió Cenicienta? De que a las doce el tampax se le convirtió en calabaza.,ibereval,1
"@Hitler__Braun Busca por diccionario. Q es lo siguiente después de guapa? Exacto, guarra",ibereval,1
"Desde el New York Times y The New Yorker publicó por primera vez las acusaciones de acoso sexual y violación contra Harvey Weinstein por Rose McGowan, Gwyneth Paltrow, Ashley Judd y docenas de otros, el productor desgracia ha sido despedido de su empresa y fiscal d ...",ibereval,0
«Q paso mi lic no lo veo desde el año pasado jejeje» Sí sí cállate hijo de perra,ibereval,0
Chaval equipos que piensan con la parte imbécil de la polla chaval,ibereval,0
SEMEN. Difundamos un movimiento necesario. http://t.co/P6hfGRZ0Tm,ibereval,0
@kleopatreus Tú eres bien perra 😂😂💪🏽,ibereval,0
"@CastigadorY Es q esta escoria de rufián, hasta en la q él considera su tierra, le insultan. Es q es imbecil integral",ibereval,0
la calle es una zorra pero baby tu eres más por eso cuándo llego me vuelvo a enamorar,ibereval,0
@alpiNo_10 Comemela yonki. A ver si jugamos al player,ibereval,0
me he despertado con muchísimas ganas de: pedirme un happy meal y de pegarle a alguien en la cara o en la polla,ibereval,0
@Pushsy_Herem @April_Gamer *.* me podes enseñar de como miércoles dibujas tan bien? Enseñame chamaca perra Ahre esta emosho uwu,ibereval,1
@LeticiaDolera @jaimeaja De puta pena al parecer,ibereval,0
"Baby yo sé, que tú eres bien puta yo lo sé 🎶 La puse en cuatro pero nunca la besé 🎶😂😂😂😂",ibereval,1
"@Jhonqv13 Jajajajaja, tu eres loco? Luis nunca en la puta vida",ibereval,0
@croftarpiaa Cállate y deja a Lola en paz perra 🐕,ibereval,1
"-Veis chicas? Nunca hay que tener piedad con estas putas. Hay que educarlas en todo momento y enseñarles para lo que sirven: para nuestra diversión. Le voy a reventar su culo de puta mientras te lo come, y por su bien, espero que se esfuerce o no podrá se",ibereval,1
"En Akinato esta Jenna , esta la mama de Ty , esta Ty pero no esta supadre ven comemela",ibereval,1
"@ppkamigo Cállate judío yankee hijo de perra, FUERA DE NUESTRO PAÍS.",ibereval,0
"@Antoniuruizd @Relatofeminista Es super emponderante ser puta , es un trabajo, no lo sabias?? Y vender tu cuerpo y a tu hijo, ya ni te cuento! Empodera la hostia!! Y ser gender fluid la rehostia!! Es el nuevo pack neoliberal! Tres en uno!!",ibereval,1
"@solci_cordoba15 @CandeAcunia Callate sol puta, cande no se dio cuenta por q sabe que estudió",ibereval,1
"@danielanatt Callate que ni me contestaste, ahora te voy a ignorar puta",ibereval,1
"@IgnacioSena1 Callate hijo de perra , como estas amor?",ibereval,0
"@rondaxrush JAJAJAJAJJAJAJAJJAA maldita perra,no mereces vivir https://t.co/xnCJ0oCkDH",ibereval,1
"@PuTitaTrevi Que rica te ves perra, pero te verias mejor enseñando esa puchita rica bien mojada",ibereval,1
"que no¿? por que eres tan puta zorra mentirosa¿ cualquier user chica es mas juguetona que tu, puta monja — Bueno, suele pasar yo no busco ser juguetona ^^ https://t.co/k8D4HmBwzb",ibereval,1
"Yo se que puedo ser una perra pero solo cuando me hacen algo, hay cosas que de verdad no me merecía.",ibereval,0
@PrincipeVaron @_Brix__ @Re152005 @Barbijaputa @Yiyefly Coño eso parece un lobo xdios..donde esta el lazo del pelo ehhhh 😈😈😈😈😈,ibereval,0
@GustavoBruzone No digas tonterías. HAY QUE DEFENDER A LOS JUBILADOS DE EDTOS REPRESORES PROVOCSDORES SINIESTROS HIJOS DR PUTA,ibereval,0
@acciomalfxy JAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJA LA PUTA MADRE TE LO MERECES POR USARME COMO MEME SIEMPRE,ibereval,0
Y tú eres una perra como dice Joss Stone https://t.co/cDRan4DaSa,ibereval,1
"Q va tener otra q lo hacen mejor, te traigo la perra de la vecina garcha pero callate lpm",ibereval,1
"@samantavillar @dicaro101 @cielikolindo @TradxAbolicion @NIKITALY_FM @1620emaraa @Abolicion_Prost El siendo puta por un día, pa cuándo?",ibereval,0
@maritehgoldst @info7mty Cállate pinche perra,ibereval,1
"Mi novia tiene las tetas como cocos. ¿De qué de grandes?, no de pelos.",ibereval,1
@Zurine3 Lo de llamarles intelectuales de la cosmética es de Traka. Xddd! Coño Panten ⤵ Hago con mi coño 🎶🎶 Lo que quiero 🎶🎶 #ALaMierda,ibereval,0
"Jugamos de polla, no tenemos arriba a nadie que remate una pinche bola y nos vienen diciendo que es culpa de los árbitros y de que no quiere entrar. Mira yo me cago en vuestros putos muertos desgraciaos",ibereval,0
@MichuHeredia Y dsps aprobas mejor cállate perra,ibereval,1
Hija de mil puta. Te mereces morir en la cárcel. En qué cabeza cabe quitarle la vida a una persona. En qué sociedad de mierda vivimos!!!!!,ibereval,1
@SenoraletiLeti @pollaprecoz1 Callate y aprieta esas naglotas tuyas perra blanca~,ibereval,1
98167. Tu eres una perra maldita sin corazón JAJAJAJAJAJA,ibereval,1
@KelvexM @JessiiJG @zDeprooz_ @JenniferELM1 tú eres mi oveja puta,ibereval,1
@jamp____16 Eso ya se sabe amiga y también el que dice que una mujer es una puta Eso segnfica que el es narigón y puto asco Pero yo respeto a todas las mujeres,ibereval,0
@DVDFRRP @niluspc @sextaNoticias Imbécil dice!! Luego vais de educados y pacíficos y sois auténtica escoria....basura,ibereval,0
@EliBazzini @candelaberango CÁLLATE QUE NO VAS A SER ASÍ LA RE PUTA QUE TE PARIO TAS RE FLACA LOCA QUIERO TU CUERPO,ibereval,1
@Aguus_Donan Callate que tu mama esta re perra o no @FranciisAlvarez ?,ibereval,1
@CeelMateos Cállate maldita perra.,ibereval,1
@salvameoficial Cállate ya Puta Belén ostia Tia das asco siempre berreando,ibereval,1
"Lo que hace Nicolás Maduro no es acoso, es violación y no se lo hace sólo a la oposición, se lo hace a todos en Venezuela https://t.co/3z7Eynbctq",ibereval,0
@mignonescabio zorra hija de puta no mereces bibir!,ibereval,1
"@zepedajantonio Tú eres el hijo de perra, voy a explotar perro",ibereval,0
@RicarditoZL Cállate perra que fue pura suerte 😭😭😭😭,ibereval,1
"#Mario_Testino y #Bruce_Weber acusados de acoso y violación a modelos masculinos, las más importantes revistas anuncian que nunca más serán contratados ... #NiUnoMenos",ibereval,0
"¿Por que las mujeres se casan de blanco? Para hacer juego con el refrigerador, la cocina y la lavadora. #Humor",ibereval,1
"Vieron que las feministas son re violentas pero cuando es contra la mujer es como 'no, terrible hijo de puta no pueden ser tan violentos' xd",ibereval,1
"@psicohongo Eres escoria, vergüenza me daria ser tu o tener que ver algo con una persona tan imbecil como tu, fuese o no un idol no quita que fuese una persona y merece tu respeto igual que  cualquier otra asique haznos a todos un favor y borra el tweet o",ibereval,0
"@vntiat Maldita la puta que la parió, que es esta asquerosidad perra sucia. Debería sacarse la mierda que tiene en la cabeza hija de puta.",ibereval,1
"Si se dijera que las mujeres son totalmente diferentes, pero no, son igual de hijas de la gran puta",ibereval,1
"@alejitacoll ... habemos muchos hombres en contra del acoso; eso sí, no todos lo expresamos desde el prejuicio sexista. Su respuesta se ganará aplausos y likes de los bienpensantes 'pero en ciertos pasajes no representa más que el extremo opuesto de la desastrosa columna de Caballero.'",ibereval,0
@ash_london @edsheeran Hija de perra,ibereval,1
"https://t.co/ItYktmuAh8 Pero eh, que las mujeres son unas santas y los hombres unos hijos de puta, machistas, opresores.. puto asco de sociedad, las leyes no son iguales para ambos generos.",ibereval,0
@Calvincandie69 Tanta berga q traen en el carrete y se espantan x el semen en la cara de la niña.. hijos de perra..,ibereval,0
Y la perra que quiera hablar de mi que venga y me lo diga en la cara que la escupo,ibereval,1
"-¿Dónde vas con esas rodilleras nena? -A una entrevista de trabajo -Ah, entiendo",ibereval,1
"Siempre su hija preferida tiene que tener todo,pero por que no entras en tu culo hijo de puta",ibereval,0
@michelle_sexxx eres mi maldito juguete preferido mmm. Me encanta llenar tu coño de mi leche espesa mi perra en celo,ibereval,1
"Pero: -Todas son unas guarras. -Todas son unas putas. -Las mujeres a la cocina jaj -Las mujeres son el sexo débil Vete a llorar a tu jodida casa, trozomierda. https://t.co/OQrW0Pa7NQ",ibereval,1
"Mi amor, ¿crees en el amor a primera vista? - ¡Claro! Si te hubiera mirado dos veces no me habría casado. #Humor",ibereval,0
¿Cuándo viajará la mujer a la Luna? Cuando se tenga que limpiar.,ibereval,1
"@ChicoMaravillx Y tú eres bien puta, me ofreces el culo.",ibereval,1
"@eljueves Los ultras son escoria, cierto, pero no todos llevan tirantes con la bandera d españa, s os ve el plumero demasiado",ibereval,0
"Si amiga, ya nos dimos cuenta que vas al gimnasio, para de mamar, hija de tu perra madre.",ibereval,1
Modela camina puta tu eres divina,ibereval,1
Eres una perra patética. Tu coño apesta y tu cabeza es wack. Estás enojado porque le diste la cabeza y te dejó perra,ibereval,1
@_PrayForMell_ Vete a la mierda Igual te voy a vender hija de la gran perra,ibereval,1
"@Javier_mg10 @sergio_gnzlz Callate puta, no te metas",ibereval,1
"En resumen, que si tu novia te llama malparido imbécil o tu novio te llama zorra trimaldita, da igual. Si te mete bien es worth.",ibereval,0
@rU_1970 muestra como teni esa vagina de puta caliente llena de moco wacha culia hija de la perra traga semen 146:146,ibereval,1
-¿Por que las mujeres tienen Un sexto sentodo? -Porque no usan los otros cinco,ibereval,1
Igual no me la baja nada porque me estoy re perra está imbécil me va a venir a decir algo toca de acá,ibereval,0
jajajajajaja me bloqueó la hija de perra esa.,ibereval,1
"@JamieFerreira10 tu novia es una zorra, me la folle las veces que yo quise",ibereval,1
"Ayer me estaba muriendo de una perra infección en la garganta y hoy me la peló, ya estoy mejor. 😎",ibereval,0
"@exitosape Que tal hija de puta está perra, para ir de acusete con un superior e infringiendo la ley.",ibereval,1
"Deja de estar chingando, estúpida. Tú eres la zorra que se acuesta con quien sea aunque le den diez centavos. https://t.co/yCe73qIbmE",ibereval,1
"El acoso callejero está a la orden del día Quizá no todos acaben con un asesinato, una violación o acoso sexual Pero muchos sí, y eso basta para que nos entre miedo y rabia cada vez que un imbécil nos dice algo por la calle",ibereval,0
@revistaproceso Exigen. Perra asesina necesitamos tener te cerda hija de tu puta madre ratera como tú y los niños con cáncer que se te olvida perra,ibereval,1
Yo creía que lo de llamar guarras a las tías por enseñar de su cuerpo lo que le salga del coño estaba superao,ibereval,1
"@Noe_Urdangaray @pilar_diz Aunque no todos seamos violadores, no la culpo en absoluto. Si no eres como esa escoria no hay por qué sentirse ofendido.",ibereval,0
@LulyDobbler_ Tu calla que tu coño tiene hasta aparcacoches de lo guarra que eres,ibereval,1
@Adritanke Que te calles sucia perra.,ibereval,1
"@jordi_canyas @ZARA @barcelona_cat Menudo imbécil eres, de lo que cobran los trabajadores te importa una mierda. Menuda escoria...",ibereval,0
@ash_london mas odio asi ti aunque intentes ignorarlo hija de fruta te metiste con nuestro bebé ahora jodete perra y deja tu hipocresía,ibereval,1
Ahí esta mi hermosa perra enseñando el culo a todos https://t.co/xMPojsEqMi,ibereval,1
@SrLunatik ¿A que me suda la polla tu opinión? Eres imbécil y hay que decírtelo.,ibereval,0
me saqué un 9 en el final de biología para vos hija de puta q no me quisiste promocionar por unas centésimas EN TU CARA Y EN TU CANCHA,ibereval,1
"acusación de violación contra Melanie Martinez: zorra estás acabada acusación de violación contra cualquier hombre: 'presunto violador', 'habrá que oír ambas versiones', 'denuncia falsa', 'qué llevaba puesto?', 'iba borracha?',' puede ser mentira'...",ibereval,1
Y a mercurio? Cuando acabe con la luna,ibereval,0
@ValentinaaCruz Puteria y perico también somos almas gemelas excepto que tu eres puta desde él vientre.,ibereval,1
-¿Que le falta a una Mujer para ser perfecta? -todo,ibereval,1
"Haces que ellas jueguen contigo como el imbécil que eres Si fueras mi novio o mi cosa te habría arrancado la polla a bocados hace tiempo Pero nada, tu sigue",ibereval,0
Esta hija de perra no sabe lo que es salir verdaderamente MAL en una foto https://t.co/ALx6ERybYf,ibereval,1
"@sabinadelacruz El acoso es culpa de los hombres, ustedes deberían de poder vestirse como les venga en gana: no es no y punto",ibereval,0
"@_mel0coton Claro coño, pero no todos los ligues son a la primera dice si, se supone que algo de insistir, acoso es acoso.",ibereval,0
"@Hugo_Gutierrez_ Te mereces que te agarremos a patas en la zorra, gargajos y combos en el hocico viejo culiao, ojalá no te cruces en mi camino",ibereval,1
Zaira Navas: Este año se realizó una reforma a la legislación sobre acoso sexual y violación en contra de la niñez y adolescencia. @CONNA_ES https://t.co/SoAFDcO9YY,ibereval,0
@mlagvaz callate guarra,ibereval,1
vos me haces eso te pego una patada en la cara https://t.co/2drqUu5Rwc,ibereval,1
"@CanalusHeresy @Fourty35 @IrantzuVarela A, que la zorra está va de matona por la vida? Jajajaja. Pero si de un soplido la desgracias al adefesio ese!😂",ibereval,1
"@Ryogure @Papelicioso Esa zorra se merecia todo lo que le pasò. De hecho, en la parte del juego donde tenes una cita con una de las dos, a mi me aparecio Tifa. Chere: playing otomes even if it's not an otome.",ibereval,1
@ivan4bolivar Cállate que asustas a la perra. (Y a mí también me das miedo),ibereval,1
"@anaisbernal ¿¡Un debate!? No es sólo dar voz. Se ha de enseñar qué es un maltrato y por qué no se ha de cuestionar lo que es un maltrato. Las señales en la piel se ven, las que dejan en la mente no.",ibereval,0
@UnicornHappy13 CALLATE PERRA!! :'v,ibereval,1
Fav si te vienes a dormir conmigo y te pego una patada en la cara al despertarnos por la mañana.,ibereval,0
@gliclazida @dotfanny @el_pais Pero el escenario que describe no es de acoso. Es de violación y asesinos,ibereval,0
@timethyheller Kyc el ocico Si es ridiculo pero te lo mereces pinche zorra >:D,ibereval,1
@EternoBlanco_ Cállate perra por un partido no hay vergüenza para alguien que lleva 5 titulos,ibereval,0
@Barbijaputa bloquea a usuarios que le llaman PUTA. Él puede llamar puta a su madre pero nadie puede llamarle puta a él. https://t.co/GK5924mOnz,ibereval,1
@cesaran86321265 Callate porque tengo evidencia para destruirte perra sucia y traidora,ibereval,1
"El karma existe, algún día recibirás lo que mereces por haber sido tan hijx de puta 😇",ibereval,0
"Em vez de tapate, te diria callate guarra",ibereval,1
Zidane eres un hijo de puta. Un hijo de puta. El más hijo de puta de todos. Tú eres el ejemplo cuando hablamos de hijos de puta.,ibereval,1
@iqrogue callate pinche perra tragacroquetas,ibereval,1
"10 mejores libros del año, 10 mejores películas, 10 mejores que te calles de una puta vez.",ibereval,1
Voy a enseñarle a mi perra a hacer esto para que me las sujete. https://t.co/MU3htiMYRu,ibereval,1
Iusport: << El israelí Gilady seguirá en el COI pese a las acusaciones de acoso y violación https://t.co/bW9ogxSuz3 >> https://t.co/pDTlcX2V77,ibereval,0
"Que mierda tienen en la cabeza cuando creen que una violacion o situacion de acoso que les estan contando ES MENTIRA????? O sea,son joda gente",ibereval,1
"@Pantolomeo Si no tuviéramos probabilidades de ser víctimas de acoso y violación NO TENDRÍAMOS MIEDO! Es un atentado contra la libertad de la mujer para hacer lo que quiera, sin tener que tener miedo de que alguien pueda violarla.",ibereval,0
@DrodriguezVen tu eres la perra mas perra de las perras,ibereval,1
"@Culossexys un RT para SEMEN, Movimiento machista internacional!",ibereval,0
"Alguien por favor me puede decir cuando en una denuncia por acoso o violación COMPROBADA, la sociedad se ha puesto de lado del agresor? Es para una amiga. https://t.co/eTgykUcA2f",ibereval,0
@pildoracida No a desafinado asi que callate la puta boca y asume ya que es una artistaza de los pies a la cabeza https://t.co/KrLNUSKnP3,ibereval,0
